cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_antigua;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes;2001_porcentaje_de_inmigrantes_de_toda_la_vida;2001_emigrantes;2001_porcentaje_de_emigrantes_de_toda_la_vida;2001_migracion_neta;2001_migracion_bruta;2012_poblacion_2012;2012_poblacion_antigua;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes;2012_porcentaje_de_inmigrantes_de_toda_la_vida;2012_emigrantes;2012_porcentaje_de_emigrantes_de_toda_la_vida;2012_migracion_neta;2012_migracion_bruta;2024_poblacion_2024;2024_poblacion_antigua;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes;2024_porcentaje_de_inmigrantes_de_toda_la_vida;2024_emigrantes;2024_porcentaje_de_emigrantes_de_toda_la_vida;2024_migracion_neta;2024_migracion_bruta
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3017;994;Provincia;Tarija;Gran Chaco;;Gran Chaco;108664.00;79421.00;61669.00;1.00;46995.00;2.20;17752.00;0.80;29243.00;64747.00;140903.00;114157.00;93927.00;1.20;46976.00;2.20;20230.00;1.00;26746.00;67206.00;141516.00;125143.00;97537.00;1.30;43979.00;1.60;27606.00;1.00;16373.00;71585.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3018;995;Provincia;Tarija;Gran Chaco;;Hombres;55044.00;40490.00;31446.00;1.10;23598.00;2.20;9044.00;0.90;14554.00;32642.00;71953.00;57925.00;47709.00;1.20;24244.00;2.30;10216.00;1.00;14028.00;34460.00;71187.00;62874.00;49205.00;1.30;21982.00;1.60;13669.00;1.00;8313.00;35651.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3019;996;Provincia;Tarija;Gran Chaco;;Mujeres;53620.00;38931.00;30223.00;1.00;23397.00;2.20;8708.00;0.80;14689.00;32105.00;68950.00;56232.00;46218.00;1.20;22732.00;2.20;10014.00;1.00;12718.00;32746.00;70329.00;62269.00;48332.00;1.30;21997.00;1.60;13937.00;1.00;8060.00;35934.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3020;997;Municipio/TIOC;Tarija;Gran Chaco;Yacuiba;Yacuiba;74423.00;50243.00;37872.00;0.70;36551.00;1.70;12371.00;0.60;24180.00;48922.00;86823.00;73346.00;56156.00;0.70;30667.00;1.40;17190.00;0.80;13477.00;47857.00;81038.00;77068.00;56611.00;0.80;24427.00;1.00;20457.00;0.80;3970.00;44884.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3021;998;Municipio/TIOC;Tarija;Gran Chaco;Yacuiba;Hombres;36957.00;25520.00;19144.00;0.70;17813.00;1.70;6376.00;0.60;11437.00;24189.00;43382.00;36945.00;28204.00;0.70;15178.00;1.40;8741.00;0.80;6437.00;23919.00;40404.00;38713.00;28486.00;0.80;11918.00;0.90;10227.00;0.80;1691.00;22145.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3022;999;Municipio/TIOC;Tarija;Gran Chaco;Yacuiba;Mujeres;37466.00;24723.00;18728.00;0.70;18738.00;1.70;5995.00;0.60;12743.00;24733.00;43441.00;36401.00;27952.00;0.70;15489.00;1.40;8449.00;0.80;7040.00;23938.00;40634.00;38355.00;28125.00;0.80;12509.00;1.00;10230.00;0.80;2279.00;22739.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3023;1000;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;Caraparí;8383.00;8077.00;5729.00;0.10;2654.00;0.10;2348.00;0.10;306.00;5002.00;14186.00;9733.00;7978.00;0.10;6208.00;0.30;1755.00;0.10;4453.00;7963.00;13644.00;10203.00;7920.00;0.10;5724.00;0.20;2283.00;0.10;3441.00;8007.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3024;1001;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;Hombres;4640.00;4215.00;3161.00;0.10;1479.00;0.10;1054.00;0.10;425.00;2533.00;8016.00;5202.00;4414.00;0.10;3602.00;0.30;788.00;0.10;2814.00;4390.00;7081.00;5209.00;4154.00;0.10;2927.00;0.20;1055.00;0.10;1872.00;3982.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3025;1002;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;Mujeres;3743.00;3862.00;2568.00;0.10;1175.00;0.10;1294.00;0.10;-119.00;2469.00;6170.00;4531.00;3564.00;0.10;2606.00;0.20;967.00;0.10;1639.00;3573.00;6563.00;4994.00;3766.00;0.10;2797.00;0.20;1228.00;0.10;1569.00;4025.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3026;1003;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Villa Montes;22033.00;20290.00;13874.00;0.20;8159.00;0.40;6416.00;0.30;1743.00;14575.00;38024.00;30236.00;24280.00;0.30;13744.00;0.60;5956.00;0.30;7788.00;19700.00;38934.00;33785.00;25958.00;0.40;12976.00;0.50;7827.00;0.30;5149.00;20803.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3027;1004;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Hombres;11420.00;10317.00;7069.00;0.20;4351.00;0.40;3248.00;0.30;1103.00;7599.00;19573.00;15349.00;12300.00;0.30;7273.00;0.70;3049.00;0.30;4224.00;10322.00;19659.00;16960.00;13034.00;0.40;6625.00;0.50;3926.00;0.30;2699.00;10551.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3028;1005;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Mujeres;10613.00;9973.00;6805.00;0.20;3808.00;0.40;3168.00;0.30;640.00;6976.00;18451.00;14887.00;11980.00;0.30;6471.00;0.60;2907.00;0.30;3564.00;9378.00;19275.00;16825.00;12924.00;0.40;6351.00;0.50;3901.00;0.30;2450.00;10252.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3029;1006;Provincia;Tarija;Avilez;;Avilez;17563.00;18826.00;14838.00;0.20;2725.00;0.10;3988.00;0.20;-1263.00;6713.00;19632.00;19727.00;15963.00;0.20;3669.00;0.20;3764.00;0.20;-95.00;7433.00;18657.00;18303.00;13746.00;0.20;4911.00;0.20;4557.00;0.20;354.00;9468.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3030;1007;Provincia;Tarija;Avilez;;Hombres;8669.00;9126.00;7354.00;0.20;1315.00;0.10;1772.00;0.20;-457.00;3087.00;9735.00;9582.00;7892.00;0.20;1843.00;0.20;1690.00;0.20;153.00;3533.00;9171.00;8775.00;6704.00;0.20;2467.00;0.20;2071.00;0.20;396.00;4538.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3031;1008;Provincia;Tarija;Avilez;;Mujeres;8894.00;9700.00;7484.00;0.30;1410.00;0.10;2216.00;0.20;-806.00;3626.00;9897.00;10145.00;8071.00;0.20;1826.00;0.20;2074.00;0.20;-248.00;3900.00;9486.00;9528.00;7042.00;0.20;2444.00;0.20;2486.00;0.20;-42.00;4930.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3032;1009;Municipio/TIOC;Tarija;Avilez;Uriondo;Uriondo;11983.00;11895.00;9778.00;0.20;2205.00;0.10;2117.00;0.10;88.00;4322.00;14284.00;13218.00;11509.00;0.20;2775.00;0.10;1709.00;0.10;1066.00;4484.00;13802.00;11806.00;10084.00;0.10;3718.00;0.10;1722.00;0.10;1996.00;5440.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3033;1010;Municipio/TIOC;Tarija;Avilez;Uriondo;Hombres;5979.00;5820.00;4909.00;0.20;1070.00;0.10;911.00;0.10;159.00;1981.00;7107.00;6472.00;5728.00;0.20;1379.00;0.10;744.00;0.10;635.00;2123.00;6772.00;5659.00;4904.00;0.10;1868.00;0.10;755.00;0.10;1113.00;2623.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3034;1011;Municipio/TIOC;Tarija;Avilez;Uriondo;Mujeres;6004.00;6075.00;4869.00;0.20;1135.00;0.10;1206.00;0.10;-71.00;2341.00;7177.00;6746.00;5781.00;0.20;1396.00;0.10;965.00;0.10;431.00;2361.00;7030.00;6147.00;5180.00;0.10;1850.00;0.10;967.00;0.10;883.00;2817.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3035;1012;Municipio/TIOC;Tarija;Avilez;Yunchará;Yunchará;5398.00;6421.00;4979.00;0.10;419.00;0.00;1442.00;0.10;-1023.00;1861.00;5248.00;6334.00;4408.00;0.10;840.00;0.00;1926.00;0.10;-1086.00;2766.00;4160.00;5136.00;3578.00;0.10;582.00;0.00;1558.00;0.10;-976.00;2140.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3036;1013;Municipio/TIOC;Tarija;Avilez;Yunchará;Hombres;2590.00;3065.00;2401.00;0.10;189.00;0.00;664.00;0.10;-475.00;853.00;2581.00;3031.00;2142.00;0.10;439.00;0.00;889.00;0.10;-450.00;1328.00;2050.00;2460.00;1758.00;0.00;292.00;0.00;702.00;0.10;-410.00;994.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3037;1014;Municipio/TIOC;Tarija;Avilez;Yunchará;Mujeres;2808.00;3356.00;2578.00;0.10;230.00;0.00;778.00;0.10;-548.00;1008.00;2667.00;3303.00;2266.00;0.10;401.00;0.00;1037.00;0.10;-636.00;1438.00;2110.00;2676.00;1820.00;0.10;290.00;0.00;856.00;0.10;-566.00;1146.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3038;1015;Provincia;Tarija;Méndez;;Méndez;32456.00;36714.00;28040.00;0.50;4416.00;0.20;8674.00;0.40;-4258.00;13090.00;34315.00;34587.00;27670.00;0.40;6645.00;0.30;6917.00;0.30;-272.00;13562.00;35627.00;32837.00;23695.00;0.30;11932.00;0.40;9142.00;0.30;2790.00;21074.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3039;1016;Provincia;Tarija;Méndez;;Hombres;15750.00;17656.00;13539.00;0.50;2211.00;0.20;4117.00;0.40;-1906.00;6328.00;16964.00;16767.00;13542.00;0.40;3422.00;0.30;3225.00;0.30;197.00;6647.00;17532.00;15822.00;11618.00;0.30;5914.00;0.40;4204.00;0.30;1710.00;10118.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3040;1017;Provincia;Tarija;Méndez;;Mujeres;16706.00;19058.00;14501.00;0.50;2205.00;0.20;4557.00;0.40;-2352.00;6762.00;17351.00;17820.00;14128.00;0.40;3223.00;0.30;3692.00;0.40;-469.00;6915.00;18095.00;17015.00;12077.00;0.30;6018.00;0.40;4938.00;0.30;1080.00;10956.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3041;1018;Municipio/TIOC;Tarija;Méndez;San Lorenzo;San Lorenzo;21062.00;22618.00;17657.00;0.30;3405.00;0.20;4961.00;0.20;-1556.00;8366.00;23046.00;21898.00;17964.00;0.20;5082.00;0.20;3934.00;0.20;1148.00;9016.00;25422.00;19064.00;15912.00;0.20;9510.00;0.40;3152.00;0.10;6358.00;12662.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3042;1019;Municipio/TIOC;Tarija;Méndez;San Lorenzo;Hombres;10240.00;10963.00;8614.00;0.30;1626.00;0.20;2349.00;0.20;-723.00;3975.00;11346.00;10683.00;8802.00;0.20;2544.00;0.20;1881.00;0.20;663.00;4425.00;12548.00;9274.00;7802.00;0.20;4746.00;0.40;1472.00;0.10;3274.00;6218.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3043;1020;Municipio/TIOC;Tarija;Méndez;San Lorenzo;Mujeres;10822.00;11655.00;9043.00;0.30;1779.00;0.20;2612.00;0.20;-833.00;4391.00;11700.00;11215.00;9162.00;0.20;2538.00;0.20;2053.00;0.20;485.00;4591.00;12874.00;9790.00;8110.00;0.20;4764.00;0.40;1680.00;0.10;3084.00;6444.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3044;1021;Municipio/TIOC;Tarija;Méndez;El Puente;El Puente;11048.00;13214.00;9762.00;0.20;1286.00;0.10;3452.00;0.20;-2166.00;4738.00;11094.00;12355.00;9285.00;0.10;1809.00;0.10;3070.00;0.10;-1261.00;4879.00;8584.00;10432.00;7139.00;0.10;1445.00;0.10;3293.00;0.10;-1848.00;4738.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3045;1022;Municipio/TIOC;Tarija;Méndez;El Puente;Hombres;5343.00;6300.00;4649.00;0.20;694.00;0.10;1651.00;0.20;-957.00;2345.00;5529.00;5933.00;4552.00;0.10;977.00;0.10;1381.00;0.10;-404.00;2358.00;4212.00;5003.00;3521.00;0.10;691.00;0.10;1482.00;0.10;-791.00;2173.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3046;1023;Municipio/TIOC;Tarija;Méndez;El Puente;Mujeres;5705.00;6914.00;5113.00;0.20;592.00;0.10;1801.00;0.20;-1209.00;2393.00;5565.00;6422.00;4733.00;0.10;832.00;0.10;1689.00;0.20;-857.00;2521.00;4372.00;5429.00;3618.00;0.10;754.00;0.10;1811.00;0.10;-1057.00;2565.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3047;1024;Provincia;Tarija;O'Connor;;O'Connor;18233.00;21729.00;14690.00;0.20;3543.00;0.20;7039.00;0.30;-3496.00;10582.00;21112.00;23126.00;16611.00;0.20;4501.00;0.20;6515.00;0.30;-2014.00;11016.00;18638.00;22649.00;14335.00;0.20;4303.00;0.20;8314.00;0.30;-4011.00;12617.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3048;1025;Provincia;Tarija;O'Connor;;Hombres;9674.00;10947.00;7752.00;0.30;1922.00;0.20;3195.00;0.30;-1273.00;5117.00;10984.00;11574.00;8559.00;0.20;2425.00;0.20;3015.00;0.30;-590.00;5440.00;9597.00;11105.00;7317.00;0.20;2280.00;0.20;3788.00;0.30;-1508.00;6068.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3049;1026;Provincia;Tarija;O'Connor;;Mujeres;8559.00;10782.00;6938.00;0.20;1621.00;0.20;3844.00;0.40;-2223.00;5465.00;10128.00;11552.00;8052.00;0.20;2076.00;0.20;3500.00;0.30;-1424.00;5576.00;9041.00;11544.00;7018.00;0.20;2023.00;0.10;4526.00;0.30;-2503.00;6549.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3050;1027;Municipio/TIOC;Tarija;O'Connor;Entre Ríos;Entre Ríos;18019.00;21514.00;14684.00;0.30;3335.00;0.20;6830.00;0.30;-3495.00;10165.00;20975.00;22897.00;16604.00;0.20;4371.00;0.20;6293.00;0.30;-1922.00;10664.00;17986.00;22609.00;14335.00;0.20;3651.00;0.10;8274.00;0.30;-4623.00;11925.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3051;1028;Municipio/TIOC;Tarija;O'Connor;Entre Ríos;Hombres;9564.00;10851.00;7750.00;0.30;1814.00;0.20;3101.00;0.30;-1287.00;4915.00;10907.00;11470.00;8555.00;0.20;2352.00;0.20;2915.00;0.30;-563.00;5267.00;9263.00;11092.00;7317.00;0.20;1946.00;0.20;3775.00;0.30;-1829.00;5721.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3052;1029;Municipio/TIOC;Tarija;O'Connor;Entre Ríos;Mujeres;8455.00;10663.00;6934.00;0.20;1521.00;0.10;3729.00;0.30;-2208.00;5250.00;10068.00;11427.00;8049.00;0.20;2019.00;0.20;3378.00;0.30;-1359.00;5397.00;8723.00;11517.00;7018.00;0.20;1705.00;0.10;4499.00;0.30;-2794.00;6204.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3053;1030;Departamento;Santa Cruz  ;;;Santa Cruz  ;1974109.00;1551502.00;1479961.00;21.40;494148.00;39.80;71541.00;5.80;422607.00;565689.00;2600964.00;2178125.00;2088212.00;24.40;512752.00;37.70;89913.00;6.60;422839.00;602665.00;2975390.00;2448408.00;2314383.00;25.20;661007.00;37.50;134025.00;7.60;526982.00;795032.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3054;1031;Departamento;Santa Cruz  ;;;Hombres;996919.00;780735.00;745592.00;21.70;251327.00;40.70;35143.00;5.70;216184.00;286470.00;1316289.00;1099838.00;1054762.00;24.70;261527.00;38.40;45076.00;6.60;216451.00;306603.00;1504586.00;1237478.00;1170004.00;25.50;334582.00;38.40;67474.00;7.70;267108.00;402056.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3055;1032;Departamento;Santa Cruz  ;;;Mujeres;977190.00;770767.00;734369.00;21.20;242821.00;38.90;36398.00;5.80;206423.00;279219.00;1284675.00;1078287.00;1033450.00;24.10;251225.00;36.90;44837.00;6.60;206388.00;296062.00;1470804.00;1210930.00;1144379.00;24.90;326425.00;36.70;66551.00;7.50;259874.00;392976.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3056;1033;Provincia;Santa Cruz  ;Andrés Ibáñez;;Andrés Ibáñez;1214717.00;851376.00;757838.00;12.70;456879.00;21.50;93538.00;4.40;363341.00;550417.00;1591767.00;1296282.00;1200075.00;15.50;391692.00;18.70;96207.00;4.60;295485.00;487899.00;1711907.00;1415064.00;1237425.00;16.60;474482.00;17.00;177639.00;6.40;296843.00;652121.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3057;1034;Provincia;Santa Cruz  ;Andrés Ibáñez;;Hombres;599351.00;425585.00;377339.00;12.70;222012.00;21.00;48246.00;4.60;173766.00;270258.00;792845.00;648717.00;599474.00;15.50;193371.00;18.60;49243.00;4.70;144128.00;242614.00;853390.00;713314.00;621273.00;16.60;232117.00;16.80;92041.00;6.70;140076.00;324158.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3058;1035;Provincia;Santa Cruz  ;Andrés Ibáñez;;Mujeres;615366.00;425791.00;380499.00;12.70;234867.00;21.90;45292.00;4.20;189575.00;280159.00;798922.00;647565.00;600601.00;15.50;198321.00;18.80;46964.00;4.50;151357.00;245285.00;858517.00;701750.00;616152.00;16.60;242365.00;17.10;85598.00;6.00;156767.00;327963.00
