cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_antigua;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes;2001_porcentaje_de_inmigrantes_de_toda_la_vida;2001_emigrantes;2001_porcentaje_de_emigrantes_de_toda_la_vida;2001_migracion_neta;2001_migracion_bruta;2012_poblacion_2012;2012_poblacion_antigua;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes;2012_porcentaje_de_inmigrantes_de_toda_la_vida;2012_emigrantes;2012_porcentaje_de_emigrantes_de_toda_la_vida;2012_migracion_neta;2012_migracion_bruta;2024_poblacion_2024;2024_poblacion_antigua;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes;2024_porcentaje_de_inmigrantes_de_toda_la_vida;2024_emigrantes;2024_porcentaje_de_emigrantes_de_toda_la_vida;2024_migracion_neta;2024_migracion_bruta
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3024;1001;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;Hombres;4640;4215;3161;0;1479;0;1054;0;425;2533;8016;5202;4414;0;3602;0;788;0;2814;4390;7081;5209;4154;0;2927;0;1055;0;1872;3982
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3025;1002;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;Mujeres;3743;3862;2568;0;1175;0;1294;0;-119;2469;6170;4531;3564;0;2606;0;967;0;1639;3573;6563;4994;3766;0;2797;0;1228;0;1569;4025
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3026;1003;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Villa Montes;22033;20290;13874;0;8159;0;6416;0;1743;14575;38024;30236;24280;0;13744;1;5956;0;7788;19700;38934;33785;25958;0;12976;1;7827;0;5149;20803
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3027;1004;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Hombres;11420;10317;7069;0;4351;0;3248;0;1103;7599;19573;15349;12300;0;7273;1;3049;0;4224;10322;19659;16960;13034;0;6625;1;3926;0;2699;10551
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3028;1005;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Mujeres;10613;9973;6805;0;3808;0;3168;0;640;6976;18451;14887;11980;0;6471;1;2907;0;3564;9378;19275;16825;12924;0;6351;1;3901;0;2450;10252
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3029;1006;Provincia;Tarija;Avilez;;Avilez;17563;18826;14838;0;2725;0;3988;0;-1263;6713;19632;19727;15963;0;3669;0;3764;0;-95;7433;18657;18303;13746;0;4911;0;4557;0;354;9468
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3030;1007;Provincia;Tarija;Avilez;;Hombres;8669;9126;7354;0;1315;0;1772;0;-457;3087;9735;9582;7892;0;1843;0;1690;0;153;3533;9171;8775;6704;0;2467;0;2071;0;396;4538
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3031;1008;Provincia;Tarija;Avilez;;Mujeres;8894;9700;7484;0;1410;0;2216;0;-806;3626;9897;10145;8071;0;1826;0;2074;0;-248;3900;9486;9528;7042;0;2444;0;2486;0;-42;4930
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3032;1009;Municipio/TIOC;Tarija;Avilez;Uriondo;Uriondo;11983;11895;9778;0;2205;0;2117;0;88;4322;14284;13218;11509;0;2775;0;1709;0;1066;4484;13802;11806;10084;0;3718;0;1722;0;1996;5440
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3033;1010;Municipio/TIOC;Tarija;Avilez;Uriondo;Hombres;5979;5820;4909;0;1070;0;911;0;159;1981;7107;6472;5728;0;1379;0;744;0;635;2123;6772;5659;4904;0;1868;0;755;0;1113;2623
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3034;1011;Municipio/TIOC;Tarija;Avilez;Uriondo;Mujeres;6004;6075;4869;0;1135;0;1206;0;-71;2341;7177;6746;5781;0;1396;0;965;0;431;2361;7030;6147;5180;0;1850;0;967;0;883;2817
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3035;1012;Municipio/TIOC;Tarija;Avilez;Yunchará;Yunchará;5398;6421;4979;0;419;0;1442;0;-1023;1861;5248;6334;4408;0;840;0;1926;0;-1086;2766;4160;5136;3578;0;582;0;1558;0;-976;2140
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3036;1013;Municipio/TIOC;Tarija;Avilez;Yunchará;Hombres;2590;3065;2401;0;189;0;664;0;-475;853;2581;3031;2142;0;439;0;889;0;-450;1328;2050;2460;1758;0;292;0;702;0;-410;994
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3037;1014;Municipio/TIOC;Tarija;Avilez;Yunchará;Mujeres;2808;3356;2578;0;230;0;778;0;-548;1008;2667;3303;2266;0;401;0;1037;0;-636;1438;2110;2676;1820;0;290;0;856;0;-566;1146
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3038;1015;Provincia;Tarija;Méndez;;Méndez;32456;36714;28040;1;4416;0;8674;0;-4258;13090;34315;34587;27670;0;6645;0;6917;0;-272;13562;35627;32837;23695;0;11932;0;9142;0;2790;21074
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3039;1016;Provincia;Tarija;Méndez;;Hombres;15750;17656;13539;1;2211;0;4117;0;-1906;6328;16964;16767;13542;0;3422;0;3225;0;197;6647;17532;15822;11618;0;5914;0;4204;0;1710;10118
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3040;1017;Provincia;Tarija;Méndez;;Mujeres;16706;19058;14501;1;2205;0;4557;0;-2352;6762;17351;17820;14128;0;3223;0;3692;0;-469;6915;18095;17015;12077;0;6018;0;4938;0;1080;10956
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3041;1018;Municipio/TIOC;Tarija;Méndez;San Lorenzo;San Lorenzo;21062;22618;17657;0;3405;0;4961;0;-1556;8366;23046;21898;17964;0;5082;0;3934;0;1148;9016;25422;19064;15912;0;9510;0;3152;0;6358;12662
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3042;1019;Municipio/TIOC;Tarija;Méndez;San Lorenzo;Hombres;10240;10963;8614;0;1626;0;2349;0;-723;3975;11346;10683;8802;0;2544;0;1881;0;663;4425;12548;9274;7802;0;4746;0;1472;0;3274;6218
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3043;1020;Municipio/TIOC;Tarija;Méndez;San Lorenzo;Mujeres;10822;11655;9043;0;1779;0;2612;0;-833;4391;11700;11215;9162;0;2538;0;2053;0;485;4591;12874;9790;8110;0;4764;0;1680;0;3084;6444
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3044;1021;Municipio/TIOC;Tarija;Méndez;El Puente;El Puente;11048;13214;9762;0;1286;0;3452;0;-2166;4738;11094;12355;9285;0;1809;0;3070;0;-1261;4879;8584;10432;7139;0;1445;0;3293;0;-1848;4738
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3045;1022;Municipio/TIOC;Tarija;Méndez;El Puente;Hombres;5343;6300;4649;0;694;0;1651;0;-957;2345;5529;5933;4552;0;977;0;1381;0;-404;2358;4212;5003;3521;0;691;0;1482;0;-791;2173
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3046;1023;Municipio/TIOC;Tarija;Méndez;El Puente;Mujeres;5705;6914;5113;0;592;0;1801;0;-1209;2393;5565;6422;4733;0;832;0;1689;0;-857;2521;4372;5429;3618;0;754;0;1811;0;-1057;2565
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3047;1024;Provincia;Tarija;O'Connor;;O'Connor;18233;21729;14690;0;3543;0;7039;0;-3496;10582;21112;23126;16611;0;4501;0;6515;0;-2014;11016;18638;22649;14335;0;4303;0;8314;0;-4011;12617
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3048;1025;Provincia;Tarija;O'Connor;;Hombres;9674;10947;7752;0;1922;0;3195;0;-1273;5117;10984;11574;8559;0;2425;0;3015;0;-590;5440;9597;11105;7317;0;2280;0;3788;0;-1508;6068
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3049;1026;Provincia;Tarija;O'Connor;;Mujeres;8559;10782;6938;0;1621;0;3844;0;-2223;5465;10128;11552;8052;0;2076;0;3500;0;-1424;5576;9041;11544;7018;0;2023;0;4526;0;-2503;6549
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3050;1027;Municipio/TIOC;Tarija;O'Connor;Entre Ríos;Entre Ríos;18019;21514;14684;0;3335;0;6830;0;-3495;10165;20975;22897;16604;0;4371;0;6293;0;-1922;10664;17986;22609;14335;0;3651;0;8274;0;-4623;11925
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3051;1028;Municipio/TIOC;Tarija;O'Connor;Entre Ríos;Hombres;9564;10851;7750;0;1814;0;3101;0;-1287;4915;10907;11470;8555;0;2352;0;2915;0;-563;5267;9263;11092;7317;0;1946;0;3775;0;-1829;5721
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3052;1029;Municipio/TIOC;Tarija;O'Connor;Entre Ríos;Mujeres;8455;10663;6934;0;1521;0;3729;0;-2208;5250;10068;11427;8049;0;2019;0;3378;0;-1359;5397;8723;11517;7018;0;1705;0;4499;0;-2794;6204
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3053;1030;Departamento;Santa Cruz  ;;;Santa Cruz  ;1974109;1551502;1479961;21;494148;40;71541;6;422607;565689;2600964;2178125;2088212;24;512752;38;89913;7;422839;602665;2975390;2448408;2314383;25;661007;38;134025;8;526982;795032
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3054;1031;Departamento;Santa Cruz  ;;;Hombres;996919;780735;745592;22;251327;41;35143;6;216184;286470;1316289;1099838;1054762;25;261527;38;45076;7;216451;306603;1504586;1237478;1170004;26;334582;38;67474;8;267108;402056
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3055;1032;Departamento;Santa Cruz  ;;;Mujeres;977190;770767;734369;21;242821;39;36398;6;206423;279219;1284675;1078287;1033450;24;251225;37;44837;7;206388;296062;1470804;1210930;1144379;25;326425;37;66551;8;259874;392976
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3056;1033;Provincia;Santa Cruz  ;Andrés Ibáñez;;Andrés Ibáñez;1214717;851376;757838;13;456879;22;93538;4;363341;550417;1591767;1296282;1200075;16;391692;19;96207;5;295485;487899;1711907;1415064;1237425;17;474482;17;177639;6;296843;652121
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3057;1034;Provincia;Santa Cruz  ;Andrés Ibáñez;;Hombres;599351;425585;377339;13;222012;21;48246;5;173766;270258;792845;648717;599474;16;193371;19;49243;5;144128;242614;853390;713314;621273;17;232117;17;92041;7;140076;324158
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3058;1035;Provincia;Santa Cruz  ;Andrés Ibáñez;;Mujeres;615366;425791;380499;13;234867;22;45292;4;189575;280159;798922;647565;600601;16;198321;19;46964;5;151357;245285;858517;701750;616152;17;242365;17;85598;6;156767;327963
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3059;1036;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Santa Cruz de la Sierra;Santa Cruz de la Sierra;1055818;774456;676548;12;379270;18;97908;5;281362;477178;1375040;1132689;1043348;14;331692;15;89341;4;242351;421033;1329544;1162358;1022101;15;307443;12;140257;6;167186;447700
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3060;1037;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Santa Cruz de la Sierra;Hombres;517873;385918;335511;12;182362;17;50407;5;131955;232769;682495;565208;519594;14;162901;15;45614;4;117287;208515;659007;583159;511231;15;147776;12;71928;6;75848;219704
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3061;1038;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Santa Cruz de la Sierra;Mujeres;537945;388538;341037;12;196908;18;47501;4;149407;244409;692545;567481;523754;14;168791;15;43727;4;125064;212518;670537;579199;510870;15;159667;12;68329;5;91338;227996
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3062;1039;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Cotoca;Cotoca;34183;25561;20216;0;13967;1;5345;0;8622;19312;53583;46159;41915;1;11668;1;4244;0;7424;15912;78687;51503;43375;1;35312;1;8128;0;27184;43440
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3063;1040;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Cotoca;Hombres;17859;13233;10532;0;7327;1;2701;0;4626;10028;27558;23646;21467;1;6091;1;2179;0;3912;8270;40220;26406;22234;1;17986;1;4172;0;13814;22158
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3064;1041;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Cotoca;Mujeres;16324;12328;9684;0;6640;1;2644;0;3996;9284;26025;22513;20448;1;5577;1;2065;0;3512;7642;38467;25097;21141;1;17326;1;3956;0;13370;21282
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3065;1042;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Porongo;Porongo;10466;8174;6470;0;3996;0;1704;0;2292;5700;14434;12190;11061;0;3373;0;1129;0;2244;4502;16289;8037;5775;0;10514;0;2262;0;8252;12776
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3066;1043;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Porongo;Hombres;5807;4355;3522;0;2285;0;833;0;1452;3118;7695;6515;5926;0;1769;0;589;0;1180;2358;8434;4324;3142;0;5292;0;1182;0;4110;6474
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3067;1044;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;Porongo;Mujeres;4659;3819;2948;0;1711;0;871;0;840;2582;6739;5675;5135;0;1604;0;540;0;1064;2144;7855;3713;2633;0;5222;0;1080;0;4142;6302
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3068;1045;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;La Guardia;La Guardia;36873;20949;19388;0;17485;1;1561;0;15924;19046;84831;65523;62943;1;21888;1;2580;0;19308;24468;109244;48457;44217;1;65027;3;4240;0;60787;69267
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3069;1046;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;La Guardia;Hombres;18691;10626;9816;0;8875;1;810;0;8065;9685;42669;33033;31665;1;11004;1;1368;0;9636;12372;54511;24749;22469;1;32042;3;2280;0;29762;34322
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3070;1047;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;La Guardia;Mujeres;18182;10323;9572;0;8610;1;751;0;7859;9361;42162;32490;31278;1;10884;1;1212;0;9672;12096;54733;23708;21748;1;32985;3;1960;0;31025;34945
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3071;1048;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;El Torno;El Torno;34926;19691;16527;0;18399;1;3164;0;15235;21563;47763;35497;32349;0;15414;1;3148;0;12266;18562;45720;34018;27251;0;18469;1;6767;0;11702;25236
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3072;1049;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;El Torno;Hombres;18006;10034;8407;0;9599;1;1627;0;7972;11226;24371;18091;16458;0;7913;1;1633;0;6280;9546;23286;17442;13980;0;9306;1;3462;0;5844;12768
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3073;1050;Municipio/TIOC;Santa Cruz  ;Andrés Ibáñez;El Torno;Mujeres;16920;9657;8120;0;8800;1;1537;0;7263;10337;23392;17406;15891;0;7501;1;1515;0;5986;9016;22434;16576;13271;0;9163;1;3305;0;5858;12468
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3074;1051;Provincia;Santa Cruz  ;Warnes;;Warnes;53793;39643;29983;1;23810;1;9660;1;14150;33470;104531;84593;76167;1;28364;1;8426;0;19938;36790;136105;68711;54192;1;81913;3;14519;1;67394;96432
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3075;1052;Provincia;Santa Cruz  ;Warnes;;Hombres;28281;20346;15499;1;12782;1;4847;1;7935;17629;53213;43052;38686;1;14527;1;4366;0;10161;18893;69137;35125;27671;1;41466;3;7454;1;34012;48920
