cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3117;1094;Municipio/TIOC;Santa Cruz  ;Chiquitos;Pailón;Hombres;3171.00;2845.00;2546.00;0.30;625.00;0.50;299.00;0.30;326.00;924.00;41.60;19.90;21.70;0.40;5079.00;4773.00;4476.00;0.30;603.00;0.50;297.00;0.30;306.00;900.00;24.50;12.10;12.40;0.30;7688.00;7623.00;7090.00;0.40;598.00;0.50;533.00;0.40;65.00;1131.00;15.60;13.90;1.70;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3118;1095;Municipio/TIOC;Santa Cruz  ;Chiquitos;Pailón;Mujeres;2514.00;2283.00;2132.00;0.20;382.00;0.40;151.00;0.20;231.00;533.00;31.90;12.60;19.30;0.40;4344.00;4182.00;4008.00;0.30;336.00;0.40;174.00;0.20;162.00;510.00;15.80;8.20;7.60;0.30;6797.00;6784.00;6405.00;0.40;392.00;0.40;379.00;0.30;13.00;771.00;11.50;11.20;0.40;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3119;1096;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Roboré;3782.00;3832.00;3221.00;0.20;561.00;0.30;611.00;0.30;-50.00;1172.00;29.50;32.10;-2.60;0.00;4636.00;4557.00;4083.00;0.10;553.00;0.30;474.00;0.20;79.00;1027.00;24.10;20.60;3.40;0.10;5868.00;5824.00;5305.00;0.20;563.00;0.20;519.00;0.20;44.00;1082.00;19.30;17.80;1.50;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3120;1097;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Hombres;1905.00;1893.00;1563.00;0.20;342.00;0.30;330.00;0.30;12.00;672.00;36.00;34.80;1.30;0.00;2338.00;2277.00;1998.00;0.10;340.00;0.30;279.00;0.20;61.00;619.00;29.50;24.20;5.30;0.10;3027.00;3017.00;2703.00;0.20;324.00;0.30;314.00;0.20;10.00;638.00;21.40;20.80;0.70;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3121;1098;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Mujeres;1877.00;1939.00;1658.00;0.20;219.00;0.20;281.00;0.30;-62.00;500.00;23.00;29.50;-6.50;-0.10;2298.00;2280.00;2085.00;0.10;213.00;0.20;195.00;0.20;18.00;408.00;18.60;17.00;1.60;0.00;2841.00;2807.00;2602.00;0.10;239.00;0.20;205.00;0.20;34.00;444.00;16.90;14.50;2.40;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3122;1099;Provincia;Santa Cruz  ;Sara;;Sara;9592.00;8988.00;8116.00;0.40;1476.00;0.70;872.00;0.40;604.00;2348.00;31.80;18.80;13.00;0.30;12591.00;12490.00;11750.00;0.40;841.00;0.40;740.00;0.40;101.00;1581.00;13.40;11.80;1.60;0.10;14550.00;14364.00;13263.00;0.40;1287.00;0.60;1101.00;0.50;186.00;2388.00;17.80;15.20;2.60;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3123;1100;Provincia;Santa Cruz  ;Sara;;Hombres;4205.00;4088.00;3696.00;0.40;509.00;0.60;392.00;0.40;117.00;901.00;24.60;18.90;5.60;0.10;6932.00;6813.00;6377.00;0.50;555.00;0.50;436.00;0.40;119.00;991.00;16.20;12.70;3.50;0.10;7820.00;7645.00;7021.00;0.40;799.00;0.70;624.00;0.50;175.00;1423.00;20.70;16.10;4.50;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3124;1101;Provincia;Santa Cruz  ;Sara;;Mujeres;5387.00;4900.00;4420.00;0.50;967.00;0.90;480.00;0.40;487.00;1447.00;37.60;18.70;18.90;0.30;5659.00;5677.00;5373.00;0.40;286.00;0.30;304.00;0.40;-18.00;590.00;10.10;10.70;-0.60;0.00;6730.00;6719.00;6242.00;0.30;488.00;0.50;477.00;0.50;11.00;965.00;14.50;14.20;0.30;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3125;1102;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Portachuelo;4190.00;4420.00;3722.00;0.20;468.00;0.20;698.00;0.30;-230.00;1166.00;21.70;32.40;-10.70;-0.20;5096.00;5172.00;4846.00;0.20;250.00;0.10;326.00;0.20;-76.00;576.00;9.70;12.70;-3.00;-0.10;6675.00;6742.00;6284.00;0.20;391.00;0.20;458.00;0.20;-67.00;849.00;11.70;13.70;-2.00;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3126;1103;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Hombres;2192.00;2293.00;1902.00;0.20;290.00;0.30;391.00;0.30;-101.00;681.00;25.90;34.90;-9.00;-0.10;2623.00;2656.00;2467.00;0.20;156.00;0.10;189.00;0.20;-33.00;345.00;11.80;14.30;-2.50;-0.10;3462.00;3469.00;3210.00;0.20;252.00;0.20;259.00;0.20;-7.00;511.00;14.50;14.90;-0.40;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3127;1104;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Mujeres;1998.00;2127.00;1820.00;0.20;178.00;0.20;307.00;0.30;-129.00;485.00;17.30;29.80;-12.50;-0.30;2473.00;2516.00;2379.00;0.20;94.00;0.10;137.00;0.10;-43.00;231.00;7.50;11.00;-3.40;-0.20;3213.00;3273.00;3074.00;0.20;139.00;0.10;199.00;0.20;-60.00;338.00;8.60;12.30;-3.70;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3128;1105;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Santa Rosa;3766.00;3247.00;3034.00;0.20;732.00;0.40;213.00;0.10;519.00;945.00;41.80;12.10;29.60;0.50;5835.00;5725.00;5327.00;0.20;508.00;0.20;398.00;0.20;110.00;906.00;17.60;13.80;3.80;0.10;5788.00;5622.00;5162.00;0.10;626.00;0.30;460.00;0.20;166.00;1086.00;21.90;16.10;5.80;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3129;1106;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Hombres;2295.00;1930.00;1809.00;0.20;486.00;0.40;121.00;0.10;365.00;607.00;46.00;11.50;34.60;0.60;3416.00;3317.00;3080.00;0.20;336.00;0.30;237.00;0.20;99.00;573.00;20.00;14.10;5.90;0.20;3246.00;3119.00;2859.00;0.20;387.00;0.30;260.00;0.20;127.00;647.00;24.30;16.30;8.00;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3130;1107;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Mujeres;1471.00;1317.00;1225.00;0.10;246.00;0.30;92.00;0.10;154.00;338.00;35.30;13.20;22.10;0.50;2419.00;2408.00;2247.00;0.20;172.00;0.20;161.00;0.20;11.00;333.00;14.30;13.30;0.90;0.00;2542.00;2503.00;2303.00;0.10;239.00;0.20;200.00;0.20;39.00;439.00;18.90;15.90;3.10;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3131;1108;Municipio/TIOC;Santa Cruz  ;Sara;Colpa Bélgica;Colpa Bélgica;1529.00;1274.00;1270.00;0.10;259.00;0.10;4.00;0.00;255.00;263.00;37.00;0.60;36.40;1.00;1660.00;1593.00;1535.00;0.10;125.00;0.10;58.00;0.00;67.00;183.00;15.40;7.10;8.20;0.40;1905.00;1868.00;1760.00;0.00;145.00;0.10;108.00;0.00;37.00;253.00;15.40;11.40;3.90;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3132;1109;Municipio/TIOC;Santa Cruz  ;Sara;Colpa Bélgica;Hombres;828.00;655.00;653.00;0.10;175.00;0.20;2.00;0.00;173.00;177.00;47.20;0.50;46.70;1.00;893.00;840.00;804.00;0.10;89.00;0.10;36.00;0.00;53.00;125.00;20.50;8.30;12.20;0.40;999.00;974.00;911.00;0.10;88.00;0.10;63.00;0.00;25.00;151.00;17.80;12.80;5.10;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3133;1110;Municipio/TIOC;Santa Cruz  ;Sara;Colpa Bélgica;Mujeres;701.00;619.00;617.00;0.10;84.00;0.10;2.00;0.00;82.00;86.00;25.50;0.60;24.80;1.00;767.00;753.00;731.00;0.10;36.00;0.00;22.00;0.00;14.00;58.00;9.50;5.80;3.70;0.20;906.00;894.00;849.00;0.00;57.00;0.10;45.00;0.00;12.00;102.00;12.70;10.00;2.70;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3134;1111;Provincia;Santa Cruz  ;Cordillera;;Cordillera;23674.00;24848.00;21744.00;1.10;1930.00;1.00;3104.00;1.60;-1174.00;5034.00;15.90;25.60;-9.70;-0.20;32628.00;32581.00;30310.00;1.10;2318.00;1.20;2271.00;1.20;47.00;4589.00;14.20;13.90;0.30;0.00;38318.00;39207.00;36158.00;1.00;2160.00;1.00;3049.00;1.30;-889.00;5209.00;11.10;15.70;-4.60;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3135;1112;Provincia;Santa Cruz  ;Cordillera;;Hombres;11993.00;12685.00;11247.00;1.10;746.00;0.80;1438.00;1.60;-692.00;2184.00;12.10;23.30;-11.20;-0.30;16512.00;16379.00;15040.00;1.10;1472.00;1.40;1339.00;1.30;133.00;2811.00;17.90;16.30;1.60;0.00;19668.00;20084.00;18389.00;1.00;1279.00;1.00;1695.00;1.40;-416.00;2974.00;12.90;17.10;-4.20;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3136;1113;Provincia;Santa Cruz  ;Cordillera;;Mujeres;11681.00;12163.00;10497.00;1.10;1184.00;1.10;1666.00;1.50;-482.00;2850.00;19.90;27.90;-8.10;-0.20;16116.00;16202.00;15270.00;1.00;846.00;1.00;932.00;1.10;-86.00;1778.00;10.50;11.50;-1.10;0.00;18650.00;19123.00;17769.00;1.00;881.00;0.80;1354.00;1.30;-473.00;2235.00;9.30;14.30;-5.00;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3137;1114;Municipio/TIOC;Santa Cruz  ;Cordillera;Lagunillas;Lagunillas;1210.00;1216.00;1100.00;0.10;110.00;0.10;116.00;0.10;-6.00;226.00;18.10;19.10;-1.00;0.00;1489.00;1315.00;1257.00;0.00;232.00;0.10;58.00;0.00;174.00;290.00;33.10;8.30;24.80;0.60;1743.00;1749.00;1641.00;0.00;102.00;0.00;108.00;0.00;-6.00;210.00;11.70;12.40;-0.70;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3138;1115;Municipio/TIOC;Santa Cruz  ;Cordillera;Lagunillas;Hombres;640.00;638.00;576.00;0.10;64.00;0.10;62.00;0.10;2.00;126.00;20.00;19.40;0.60;0.00;847.00;695.00;667.00;0.00;180.00;0.20;28.00;0.00;152.00;208.00;46.70;7.30;39.40;0.70;908.00;918.00;852.00;0.00;56.00;0.00;66.00;0.10;-10.00;122.00;12.30;14.50;-2.20;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3139;1116;Municipio/TIOC;Santa Cruz  ;Cordillera;Lagunillas;Mujeres;570.00;578.00;524.00;0.10;46.00;0.00;54.00;0.10;-8.00;100.00;16.00;18.80;-2.80;-0.10;642.00;620.00;590.00;0.00;52.00;0.10;30.00;0.00;22.00;82.00;16.50;9.50;7.00;0.30;835.00;831.00;789.00;0.00;46.00;0.00;42.00;0.00;4.00;88.00;11.00;10.10;1.00;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3140;1117;Municipio/TIOC;Santa Cruz  ;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Charagua (Autonomía Guaraní Charagua Iyambae);4991.00;5124.00;4599.00;0.20;392.00;0.20;525.00;0.30;-133.00;917.00;15.50;20.80;-5.30;-0.10;8061.00;7818.00;7462.00;0.30;599.00;0.30;356.00;0.20;243.00;955.00;15.10;9.00;6.10;0.30;9865.00;10162.00;9419.00;0.30;446.00;0.20;743.00;0.30;-297.00;1189.00;8.90;14.80;-5.90;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3141;1118;Municipio/TIOC;Santa Cruz  ;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Hombres;2461.00;2524.00;2222.00;0.20;239.00;0.20;302.00;0.30;-63.00;541.00;19.20;24.20;-5.10;-0.10;4137.00;3938.00;3721.00;0.30;416.00;0.40;217.00;0.20;199.00;633.00;20.60;10.70;9.90;0.30;5237.00;5358.00;4953.00;0.30;284.00;0.20;405.00;0.30;-121.00;689.00;10.70;15.30;-4.60;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3142;1119;Municipio/TIOC;Santa Cruz  ;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Mujeres;2530.00;2600.00;2377.00;0.20;153.00;0.20;223.00;0.20;-70.00;376.00;11.90;17.40;-5.50;-0.20;3924.00;3880.00;3741.00;0.30;183.00;0.20;139.00;0.10;44.00;322.00;9.40;7.10;2.30;0.10;4628.00;4804.00;4466.00;0.20;162.00;0.10;338.00;0.30;-176.00;500.00;6.90;14.30;-7.50;-0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3143;1120;Municipio/TIOC;Santa Cruz  ;Cordillera;Cabezas;Cabezas;4933.00;4516.00;4251.00;0.20;682.00;0.30;265.00;0.10;417.00;947.00;28.90;11.20;17.70;0.40;7152.00;7224.00;6518.00;0.20;634.00;0.30;706.00;0.30;-72.00;1340.00;17.60;19.60;-2.00;-0.10;9128.00;9016.00;8420.00;0.20;708.00;0.30;596.00;0.30;112.00;1304.00;15.60;13.10;2.50;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3144;1121;Municipio/TIOC;Santa Cruz  ;Cordillera;Cabezas;Hombres;2743.00;2446.00;2291.00;0.20;452.00;0.40;155.00;0.10;297.00;607.00;34.80;11.90;22.90;0.50;3959.00;3977.00;3553.00;0.30;406.00;0.40;424.00;0.40;-18.00;830.00;20.50;21.40;-0.90;0.00;4871.00;4773.00;4448.00;0.30;423.00;0.30;325.00;0.30;98.00;748.00;17.50;13.50;4.10;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3145;1122;Municipio/TIOC;Santa Cruz  ;Cordillera;Cabezas;Mujeres;2190.00;2070.00;1960.00;0.20;230.00;0.20;110.00;0.10;120.00;340.00;21.60;10.30;11.30;0.40;3193.00;3247.00;2965.00;0.20;228.00;0.20;282.00;0.30;-54.00;510.00;14.20;17.50;-3.40;-0.10;4257.00;4243.00;3972.00;0.20;285.00;0.30;271.00;0.20;14.00;556.00;13.40;12.80;0.70;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3146;1123;Municipio/TIOC;Santa Cruz  ;Cordillera;Cuevo;Cuevo;816.00;822.00;682.00;0.00;134.00;0.10;140.00;0.10;-6.00;274.00;32.70;34.20;-1.50;0.00;1426.00;1466.00;1305.00;0.00;121.00;0.10;161.00;0.10;-40.00;282.00;16.70;22.30;-5.50;-0.10;1538.00;1494.00;1397.00;0.00;141.00;0.10;97.00;0.00;44.00;238.00;18.60;12.80;5.80;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3147;1124;Municipio/TIOC;Santa Cruz  ;Cordillera;Cuevo;Hombres;394.00;399.00;327.00;0.00;67.00;0.10;72.00;0.10;-5.00;139.00;33.80;36.30;-2.50;0.00;721.00;752.00;647.00;0.00;74.00;0.10;105.00;0.10;-31.00;179.00;20.10;28.50;-8.40;-0.20;810.00;787.00;728.00;0.00;82.00;0.10;59.00;0.00;23.00;141.00;20.50;14.80;5.80;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3148;1125;Municipio/TIOC;Santa Cruz  ;Cordillera;Cuevo;Mujeres;422.00;423.00;355.00;0.00;67.00;0.10;68.00;0.10;-1.00;135.00;31.70;32.20;-0.50;0.00;705.00;714.00;658.00;0.00;47.00;0.10;56.00;0.10;-9.00;103.00;13.20;15.80;-2.50;-0.10;728.00;707.00;669.00;0.00;59.00;0.10;38.00;0.00;21.00;97.00;16.40;10.60;5.90;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3149;1126;Municipio/TIOC;Santa Cruz  ;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Gutiérrez (Autonomía Indígena Kereimba Iyaambae);2408.00;2462.00;2226.00;0.10;182.00;0.10;236.00;0.10;-54.00;418.00;14.90;19.40;-4.40;-0.10;3031.00;3116.00;2888.00;0.10;143.00;0.10;228.00;0.10;-85.00;371.00;9.30;14.80;-5.50;-0.20;3549.00;3610.00;3402.00;0.10;147.00;0.10;208.00;0.10;-61.00;355.00;8.20;11.60;-3.40;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3150;1127;Municipio/TIOC;Santa Cruz  ;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Hombres;1178.00;1211.00;1068.00;0.10;110.00;0.10;143.00;0.10;-33.00;253.00;18.40;23.90;-5.50;-0.10;1528.00;1569.00;1438.00;0.10;90.00;0.10;131.00;0.10;-41.00;221.00;11.60;16.90;-5.30;-0.20;1794.00;1816.00;1705.00;0.10;89.00;0.10;111.00;0.10;-22.00;200.00;9.90;12.30;-2.40;-0.10
