cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3101;1078;Municipio/TIOC;Santa Cruz  ;Ichilo;San Carlos;San Carlos;2,758;2,717;2,070;0.1;688;0.2;647;0.2;41;1,335;50.3;47.3;3.0;0.0;4,184;4,091;3,760;0.2;424;0.2;331;0.1;93;755;20.5;16.0;4.5;0.1;3,317;3,233;2,956;0.1;361;0.2;277;0.1;84;638;22.0;16.9;5.1;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3102;1079;Municipio/TIOC;Santa Cruz  ;Ichilo;San Carlos;Hombres;1,400;1,397;1,061;0.2;339;0.2;336;0.2;3;675;48.5;48.1;0.4;0.0;2,178;2,150;1,984;0.2;194;0.2;166;0.1;28;360;17.9;15.3;2.6;0.1;1,652;1,629;1,479;0.1;173;0.2;150;0.1;23;323;21.1;18.3;2.8;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3103;1080;Municipio/TIOC;Santa Cruz  ;Ichilo;San Carlos;Mujeres;1,358;1,320;1,009;0.1;349;0.3;311;0.2;38;660;52.1;46.5;5.7;0.1;2,006;1,941;1,776;0.2;230;0.2;165;0.1;65;395;23.3;16.7;6.6;0.2;1,665;1,604;1,477;0.1;188;0.2;127;0.1;61;315;23.0;15.5;7.5;0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3104;1081;Municipio/TIOC;Santa Cruz  ;Ichilo;Yapacaní;Yapacaní;6,008;6,124;4,611;0.3;1,397;0.5;1,513;0.5;-116;2,910;46.1;49.9;-3.8;0.0;11,784;11,744;10,017;0.5;1,767;0.7;1,727;0.7;40;3,494;30.0;29.4;0.7;0.0;11,278;11,245;9,896;0.5;1,382;0.6;1,349;0.6;33;2,731;24.5;24.0;0.6;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3105;1082;Municipio/TIOC;Santa Cruz  ;Ichilo;Yapacaní;Hombres;3,202;3,222;2,496;0.4;706;0.5;726;0.5;-20;1,432;44.0;45.2;-1.2;0.0;6,280;6,299;5,381;0.6;899;0.7;918;0.7;-19;1,817;28.6;29.2;-0.6;0.0;5,846;5,766;5,063;0.5;783;0.7;703;0.6;80;1,486;27.0;24.2;2.8;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3106;1083;Municipio/TIOC;Santa Cruz  ;Ichilo;Yapacaní;Mujeres;2,806;2,902;2,115;0.3;691;0.5;787;0.6;-96;1,478;48.4;55.2;-6.7;-0.1;5,504;5,445;4,636;0.5;868;0.7;809;0.7;59;1,677;31.7;29.6;2.2;0.0;5,432;5,479;4,833;0.5;599;0.6;646;0.6;-47;1,245;22.0;23.7;-1.7;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3107;1084;Municipio/TIOC;Santa Cruz  ;Ichilo;San Juan;San Juan;1,902;1,200;1,196;0.1;706;0.3;4;0.0;702;710;91.0;0.5;90.5;1.0;1,778;1,662;1,523;0.1;255;0.1;139;0.1;116;394;29.7;16.2;13.5;0.3;1,890;1,935;1,698;0.1;192;0.1;237;0.1;-45;429;20.1;24.8;-4.7;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3108;1085;Municipio/TIOC;Santa Cruz  ;Ichilo;San Juan;Hombres;1,067;672;669;0.1;398;0.3;3;0.0;395;401;91.5;0.7;90.9;1.0;924;850;790;0.1;134;0.1;60;0.0;74;194;30.2;13.5;16.7;0.4;997;1,011;895;0.1;102;0.1;116;0.1;-14;218;20.3;23.1;-2.8;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3109;1086;Municipio/TIOC;Santa Cruz  ;Ichilo;San Juan;Mujeres;835;528;527;0.1;308;0.2;1;0.0;307;309;90.4;0.3;90.1;1.0;854;812;733;0.1;121;0.1;79;0.1;42;200;29.1;19.0;10.1;0.2;893;924;803;0.1;90;0.1;121;0.1;-31;211;19.8;26.6;-6.8;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3110;1087;Provincia;Santa Cruz  ;Chiquitos;;Chiquitos;10,814;10,588;8,318;0.6;2,496;0.9;2,270;0.8;226;4,766;46.6;42.4;4.2;0.0;16,926;16,121;14,326;0.7;2,600;1.1;1,795;0.8;805;4,395;31.5;21.7;9.7;0.2;21,278;21,344;18,432;0.9;2,846;1.3;2,912;1.3;-66;5,758;26.7;27.3;-0.6;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3111;1088;Provincia;Santa Cruz  ;Chiquitos;;Hombres;5,035;5,275;4,156;0.6;879;0.7;1,119;0.8;-240;1,998;34.1;43.4;-9.3;-0.1;9,209;8,452;7,464;0.8;1,745;1.5;988;0.8;757;2,733;39.5;22.4;17.1;0.3;11,280;11,053;9,510;0.9;1,770;1.6;1,543;1.4;227;3,313;31.7;27.6;4.1;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3112;1089;Provincia;Santa Cruz  ;Chiquitos;;Mujeres;5,779;5,313;4,162;0.6;1,617;1.2;1,151;0.8;466;2,768;58.3;41.5;16.8;0.2;7,717;7,669;6,862;0.7;855;0.8;807;0.7;48;1,662;22.2;21.0;1.2;0.0;9,998;10,291;8,922;0.9;1,076;1.0;1,369;1.3;-293;2,445;21.2;27.0;-5.8;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3113;1090;Municipio/TIOC;Santa Cruz  ;Chiquitos;San José;San José;3,049;3,126;2,424;0.2;625;0.2;702;0.3;-77;1,327;40.5;45.5;-5.0;-0.1;5,951;5,819;5,002;0.3;949;0.4;817;0.3;132;1,766;32.3;27.8;4.5;0.1;7,208;7,474;6,192;0.3;1,016;0.5;1,282;0.6;-266;2,298;27.7;34.9;-7.2;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3114;1091;Municipio/TIOC;Santa Cruz  ;Chiquitos;San José;Hombres;1,609;1,552;1,197;0.2;412;0.3;355;0.3;57;767;52.1;44.9;7.2;0.1;3,260;3,128;2,665;0.3;595;0.5;463;0.4;132;1,058;37.3;29.0;8.3;0.1;3,848;3,947;3,249;0.3;599;0.5;698;0.6;-99;1,297;30.7;35.8;-5.1;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3115;1092;Municipio/TIOC;Santa Cruz  ;Chiquitos;San José;Mujeres;1,440;1,574;1,227;0.2;213;0.2;347;0.3;-134;560;28.3;46.1;-17.8;-0.2;2,691;2,691;2,337;0.2;354;0.3;354;0.3;0;708;26.3;26.3;0.0;0.0;3,360;3,527;2,943;0.3;417;0.4;584;0.5;-167;1,001;24.2;33.9;-9.7;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3116;1093;Municipio/TIOC;Santa Cruz  ;Chiquitos;Pailón;Pailón;5,069;4,446;3,950;0.3;1,119;0.4;496;0.2;623;1,615;47.0;20.9;26.2;0.4;7,945;7,453;6,974;0.4;971;0.4;479;0.2;492;1,450;25.2;12.4;12.8;0.3;10,581;10,574;9,704;0.5;877;0.4;870;0.4;7;1,747;16.6;16.5;0.1;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3117;1094;Municipio/TIOC;Santa Cruz  ;Chiquitos;Pailón;Hombres;2,593;2,250;1,972;0.3;621;0.4;278;0.2;343;899;51.3;23.0;28.3;0.4;4,175;3,821;3,572;0.4;603;0.5;249;0.2;354;852;30.2;12.5;17.7;0.4;5,463;5,423;4,985;0.5;478;0.4;438;0.4;40;916;17.6;16.1;1.5;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3118;1095;Municipio/TIOC;Santa Cruz  ;Chiquitos;Pailón;Mujeres;2,476;2,196;1,978;0.3;498;0.4;218;0.2;280;716;42.6;18.7;24.0;0.4;3,770;3,632;3,402;0.4;368;0.3;230;0.2;138;598;19.9;12.4;7.5;0.2;5,118;5,151;4,719;0.5;399;0.4;432;0.4;-33;831;15.5;16.8;-1.3;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3119;1096;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Roboré;2,573;2,883;1,778;0.1;795;0.3;1,105;0.4;-310;1,900;58.3;81.0;-22.7;-0.2;3,030;2,849;2,245;0.1;785;0.3;604;0.2;181;1,389;53.4;41.1;12.3;0.1;2,954;3,077;2,298;0.1;656;0.3;779;0.4;-123;1,435;43.5;51.7;-8.2;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3120;1097;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Hombres;1,489;1,441;902;0.1;587;0.4;539;0.4;48;1,126;80.1;73.6;6.6;0.0;1,774;1,503;1,165;0.1;609;0.5;338;0.3;271;947;74.3;41.3;33.1;0.3;1,635;1,569;1,145;0.1;490;0.4;424;0.4;66;914;61.2;52.9;8.2;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3121;1098;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Mujeres;1,084;1,442;876;0.1;208;0.2;566;0.4;-358;774;32.9;89.6;-56.7;-0.5;1,256;1,346;1,080;0.1;176;0.1;266;0.2;-90;442;27.1;40.9;-13.8;-0.2;1,319;1,508;1,153;0.1;166;0.2;355;0.3;-189;521;23.5;50.2;-26.7;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3122;1099;Provincia;Santa Cruz  ;Sara;;Sara;7,241;6,878;5,575;0.4;1,666;0.6;1,303;0.5;363;2,969;47.2;36.9;10.3;0.1;8,594;8,655;7,777;0.4;817;0.4;878;0.4;-61;1,695;18.9;20.4;-1.4;0.0;8,144;8,213;7,137;0.4;1,007;0.5;1,076;0.5;-69;2,083;24.6;26.3;-1.7;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3123;1100;Provincia;Santa Cruz  ;Sara;;Hombres;3,301;3,254;2,582;0.4;719;0.5;672;0.5;47;1,391;43.9;41.0;2.9;0.0;4,517;4,592;4,105;0.4;412;0.3;487;0.4;-75;899;18.1;21.4;-3.3;-0.1;4,146;4,221;3,664;0.4;482;0.4;557;0.5;-75;1,039;23.0;26.6;-3.6;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3124;1101;Provincia;Santa Cruz  ;Sara;;Mujeres;3,940;3,624;2,993;0.4;947;0.7;631;0.5;316;1,578;50.1;33.4;16.7;0.2;4,077;4,063;3,672;0.4;405;0.4;391;0.4;14;796;19.9;19.2;0.7;0.0;3,998;3,992;3,473;0.3;525;0.5;519;0.5;6;1,044;26.3;26.0;0.3;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3125;1102;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Portachuelo;3,111;3,617;2,551;0.2;560;0.2;1,066;0.4;-506;1,626;33.3;63.4;-30.1;-0.3;3,782;3,960;3,524;0.2;258;0.1;436;0.2;-178;694;13.3;22.5;-9.2;-0.3;3,781;3,880;3,422;0.2;359;0.2;458;0.2;-99;817;18.7;23.9;-5.2;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3126;1103;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Hombres;1,591;1,820;1,307;0.2;284;0.2;513;0.4;-229;797;33.3;60.2;-26.9;-0.3;1,892;2,009;1,770;0.2;122;0.1;239;0.2;-117;361;12.5;24.5;-12.0;-0.3;1,897;1,964;1,732;0.2;165;0.1;232;0.2;-67;397;17.1;24.0;-6.9;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3127;1104;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Mujeres;1,520;1,797;1,244;0.2;276;0.2;553;0.4;-277;829;33.3;66.7;-33.4;-0.3;1,890;1,951;1,754;0.2;136;0.1;197;0.2;-61;333;14.2;20.5;-6.4;-0.2;1,884;1,916;1,690;0.2;194;0.2;226;0.2;-32;420;20.4;23.8;-3.4;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3128;1105;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Santa Rosa;2,720;2,207;1,945;0.1;775;0.3;262;0.1;513;1,037;62.9;21.3;41.6;0.5;3,580;3,561;3,156;0.2;424;0.2;405;0.2;19;829;23.8;22.7;1.1;0.0;3,122;3,141;2,671;0.1;451;0.2;470;0.2;-19;921;28.8;30.0;-1.2;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3129;1106;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Hombres;1,582;1,246;1,112;0.2;470;0.3;134;0.1;336;604;66.5;19.0;47.5;0.6;1,993;1,993;1,761;0.2;232;0.2;232;0.2;0;464;23.3;23.3;0.0;0.0;1,631;1,658;1,403;0.1;228;0.2;255;0.2;-27;483;27.7;31.0;-3.3;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3130;1107;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Mujeres;1,138;961;833;0.1;305;0.2;128;0.1;177;433;58.1;24.4;33.7;0.4;1,587;1,568;1,395;0.1;192;0.2;173;0.1;19;365;24.3;21.9;2.4;0.1;1,491;1,483;1,268;0.1;223;0.2;215;0.2;8;438;30.0;28.9;1.1;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3131;1108;Municipio/TIOC;Santa Cruz  ;Sara;Colpa Bélgica;Colpa Bélgica;1,297;1,002;994;0.1;303;0.1;8;0.0;295;311;52.7;1.4;51.3;0.9;1,232;1,134;1,064;0.1;168;0.1;70;0.0;98;238;28.4;11.8;16.6;0.4;1,099;1,097;990;0.0;109;0.0;107;0.0;2;216;19.9;19.5;0.4;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3132;1109;Municipio/TIOC;Santa Cruz  ;Sara;Colpa Bélgica;Hombres;694;525;522;0.1;172;0.1;3;0.0;169;175;56.4;1.0;55.5;1.0;632;590;555;0.1;77;0.1;35;0.0;42;112;25.2;11.5;13.7;0.4;543;549;495;0.0;48;0.0;54;0.0;-6;102;17.6;19.8;-2.2;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3133;1110;Municipio/TIOC;Santa Cruz  ;Sara;Colpa Bélgica;Mujeres;603;477;472;0.1;131;0.1;5;0.0;126;136;48.5;1.9;46.7;0.9;600;544;509;0.1;91;0.1;35;0.0;56;126;31.8;12.2;19.6;0.4;556;548;495;0.0;61;0.1;53;0.0;8;114;22.1;19.2;2.9;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3134;1111;Provincia;Santa Cruz  ;Cordillera;;Cordillera;18,847;20,523;16,164;1.1;2,683;1.0;4,359;1.6;-1,676;7,042;27.3;44.3;-17.0;-0.2;24,375;24,788;21,386;1.1;2,989;1.3;3,402;1.5;-413;6,391;24.3;27.7;-3.4;-0.1;26,065;27,485;23,627;1.2;2,438;1.1;3,858;1.8;-1,420;6,296;18.2;28.8;-10.6;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3135;1112;Provincia;Santa Cruz  ;Cordillera;;Hombres;8,908;10,207;8,042;1.1;866;0.7;2,165;1.6;-1,299;3,031;18.1;45.3;-27.2;-0.4;12,845;12,818;11,042;1.1;1,803;1.5;1,776;1.5;27;3,579;28.1;27.7;0.4;0.0;13,515;14,018;11,995;1.2;1,520;1.3;2,023;1.8;-503;3,543;22.1;29.4;-7.3;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3136;1113;Provincia;Santa Cruz  ;Cordillera;;Mujeres;9,939;10,316;8,122;1.2;1,817;1.3;2,194;1.6;-377;4,011;35.9;43.3;-7.4;-0.1;11,530;11,970;10,344;1.1;1,186;1.1;1,626;1.5;-440;2,812;20.2;27.7;-7.5;-0.2;12,550;13,467;11,632;1.1;918;0.9;1,835;1.7;-917;2,753;14.1;28.2;-14.1;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 3137;1114;Municipio/TIOC;Santa Cruz  ;Cordillera;Lagunillas;Lagunillas;864;882;709;0.1;155;0.1;173;0.1;-18;328;35.5;39.6;-4.1;-0.1;971;909;802;0.0;169;0.1;107;0.0;62;276;36.0;22.8;13.2;0.2;1,016;1,082;922;0.0;94;0.0;160;0.1;-66;254;17.9;30.5;-12.6;-0.3
