cuadro;no;nivel;departamento;provincia;municipio_tioc;area;2012_numero_total;2012_numero_con_emigrantes;2012_numero_sin_emigrantes;2012_porcentaje_con_emigrantes;2012_porcentaje_sin_emigrantes;2012_numero_total;2012_numero_con_emigrantes;2012_numero_sin_emigrantes;2012_porcentaje_con_emigrantes;2012_porcentaje_sin_emigrantes
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3085;1062;Provincia;Santa Cruz;Velasco;;Rural;7872.00;277.00;7595.00;3.50;96.50;14141.00;635.00;13506.00;4.50;95.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3086;1063;Municipio/TIOC;Santa Cruz;Velasco;San Ignacio;San Ignacio;10825.00;586.00;10239.00;5.40;94.60;17760.00;982.00;16778.00;5.50;94.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3087;1064;Municipio/TIOC;Santa Cruz;Velasco;San Ignacio;Urbana;4874.00;362.00;4512.00;7.40;92.60;8746.00;526.00;8220.00;6.00;94.00
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3088;1065;Municipio/TIOC;Santa Cruz;Velasco;San Ignacio;Rural;5951.00;224.00;5727.00;3.80;96.20;9014.00;456.00;8558.00;5.10;94.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3089;1066;Municipio/TIOC;Santa Cruz;Velasco;San Miguel;San Miguel;2582.00;136.00;2446.00;5.30;94.70;4447.00;248.00;4199.00;5.60;94.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3090;1067;Municipio/TIOC;Santa Cruz;Velasco;San Miguel;Urbana;1177.00;97.00;1080.00;8.20;91.80;1456.00;126.00;1330.00;8.70;91.30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3091;1068;Municipio/TIOC;Santa Cruz;Velasco;San Miguel;Rural;1405.00;39.00;1366.00;2.80;97.20;2991.00;122.00;2869.00;4.10;95.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3092;1069;Municipio/TIOC;Santa Cruz;Velasco;San Rafael;San Rafael;1139.00;43.00;1096.00;3.80;96.20;2897.00;90.00;2807.00;3.10;96.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3093;1070;Municipio/TIOC;Santa Cruz;Velasco;San Rafael;Urbana;623.00;29.00;594.00;4.70;95.30;761.00;33.00;728.00;4.30;95.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3094;1071;Municipio/TIOC;Santa Cruz;Velasco;San Rafael;Rural;516.00;14.00;502.00;2.70;97.30;2136.00;57.00;2079.00;2.70;97.30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3095;1072;Provincia;Santa Cruz;Ichilo;;Ichilo;24574.00;2820.00;21754.00;11.50;88.50;32331.00;3325.00;29006.00;10.30;89.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3096;1073;Provincia;Santa Cruz;Ichilo;;Urbana;13523.00;1869.00;11654.00;13.80;86.20;16853.00;2047.00;14806.00;12.10;87.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3097;1074;Provincia;Santa Cruz;Ichilo;;Rural;11051.00;951.00;10100.00;8.60;91.40;15478.00;1278.00;14200.00;8.30;91.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3098;1075;Municipio/TIOC;Santa Cruz;Ichilo;Buena Vista;Buena Vista;3171.00;384.00;2787.00;12.10;87.90;3776.00;459.00;3317.00;12.20;87.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3099;1076;Municipio/TIOC;Santa Cruz;Ichilo;Buena Vista;Urbana;1019.00;154.00;865.00;15.10;84.90;1435.00;140.00;1295.00;9.80;90.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3100;1077;Municipio/TIOC;Santa Cruz;Ichilo;Buena Vista;Rural;2152.00;230.00;1922.00;10.70;89.30;2341.00;319.00;2022.00;13.60;86.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3101;1078;Municipio/TIOC;Santa Cruz;Ichilo;San Carlos;San Carlos;4573.00;664.00;3909.00;14.50;85.50;5523.00;679.00;4844.00;12.30;87.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3102;1079;Municipio/TIOC;Santa Cruz;Ichilo;San Carlos;Urbana;2936.00;486.00;2450.00;16.60;83.40;3491.00;479.00;3012.00;13.70;86.30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3103;1080;Municipio/TIOC;Santa Cruz;Ichilo;San Carlos;Rural;1637.00;178.00;1459.00;10.90;89.10;2032.00;200.00;1832.00;9.80;90.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3104;1081;Municipio/TIOC;Santa Cruz;Ichilo;Yapacaní;Yapacaní;14775.00;1493.00;13282.00;10.10;89.90;20075.00;1851.00;18224.00;9.20;90.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3105;1082;Municipio/TIOC;Santa Cruz;Ichilo;Yapacaní;Urbana;8484.00;1050.00;7434.00;12.40;87.60;10463.00;1247.00;9216.00;11.90;88.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3106;1083;Municipio/TIOC;Santa Cruz;Ichilo;Yapacaní;Rural;6291.00;443.00;5848.00;7.00;93.00;9612.00;604.00;9008.00;6.30;93.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3107;1084;Municipio/TIOC;Santa Cruz;Ichilo;San Juan;San Juan;2055.00;279.00;1776.00;13.60;86.40;2957.00;336.00;2621.00;11.40;88.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3108;1085;Municipio/TIOC;Santa Cruz;Ichilo;San Juan;Urbana;1084.00;179.00;905.00;16.50;83.50;1464.00;181.00;1283.00;12.40;87.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3109;1086;Municipio/TIOC;Santa Cruz;Ichilo;San Juan;Rural;971.00;100.00;871.00;10.30;89.70;1493.00;155.00;1338.00;10.40;89.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3110;1087;Provincia;Santa Cruz;Chiquitos;;Chiquitos;15495.00;828.00;14667.00;5.30;94.70;29925.00;990.00;28935.00;3.30;96.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3111;1088;Provincia;Santa Cruz;Chiquitos;;Urbana;7260.00;523.00;6737.00;7.20;92.80;11099.00;571.00;10528.00;5.10;94.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3112;1089;Provincia;Santa Cruz;Chiquitos;;Rural;8235.00;305.00;7930.00;3.70;96.30;18826.00;419.00;18407.00;2.20;97.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3113;1090;Municipio/TIOC;Santa Cruz;Chiquitos;San José;San José;4566.00;205.00;4361.00;4.50;95.50;11607.00;337.00;11270.00;2.90;97.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3114;1091;Municipio/TIOC;Santa Cruz;Chiquitos;San José;Urbana;2680.00;129.00;2551.00;4.80;95.20;3535.00;144.00;3391.00;4.10;95.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3115;1092;Municipio/TIOC;Santa Cruz;Chiquitos;San José;Rural;1886.00;76.00;1810.00;4.00;96.00;8072.00;193.00;7879.00;2.40;97.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3116;1093;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Pailón;7182.00;353.00;6829.00;4.90;95.10;12970.00;408.00;12562.00;3.10;96.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3117;1094;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Urbana;2138.00;218.00;1920.00;10.20;89.80;4296.00;267.00;4029.00;6.20;93.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3118;1095;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Rural;5044.00;135.00;4909.00;2.70;97.30;8674.00;141.00;8533.00;1.60;98.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3119;1096;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Roboré;3747.00;270.00;3477.00;7.20;92.80;5348.00;245.00;5103.00;4.60;95.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3120;1097;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Urbana;2442.00;176.00;2266.00;7.20;92.80;3268.00;160.00;3108.00;4.90;95.10
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3121;1098;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Rural;1305.00;94.00;1211.00;7.20;92.80;2080.00;85.00;1995.00;4.10;95.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3122;1099;Provincia;Santa Cruz;Sara;;Sara;10451.00;1218.00;9233.00;11.70;88.30;12935.00;1039.00;11896.00;8.00;92.00
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3123;1100;Provincia;Santa Cruz;Sara;;Urbana;5404.00;792.00;4612.00;14.70;85.30;6698.00;615.00;6083.00;9.20;90.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3124;1101;Provincia;Santa Cruz;Sara;;Rural;5047.00;426.00;4621.00;8.40;91.60;6237.00;424.00;5813.00;6.80;93.20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3125;1102;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Portachuelo;4119.00;628.00;3491.00;15.20;84.80;5445.00;468.00;4977.00;8.60;91.40
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3126;1103;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Urbana;3189.00;544.00;2645.00;17.10;82.90;4186.00;399.00;3787.00;9.50;90.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3127;1104;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Rural;930.00;84.00;846.00;9.00;91.00;1259.00;69.00;1190.00;5.50;94.50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3128;1105;Municipio/TIOC;Santa Cruz;Sara;Santa Rosa;Santa Rosa;4978.00;430.00;4548.00;8.60;91.40;5957.00;443.00;5514.00;7.40;92.60
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3129;1106;Municipio/TIOC;Santa Cruz;Sara;Santa Rosa;Urbana;1164.00;107.00;1057.00;9.20;90.80;1288.00;104.00;1184.00;8.10;91.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3130;1107;Municipio/TIOC;Santa Cruz;Sara;Santa Rosa;Rural;3814.00;323.00;3491.00;8.50;91.50;4669.00;339.00;4330.00;7.30;92.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3131;1108;Municipio/TIOC;Santa Cruz;Sara;Colpa Bélgica;Colpa Bélgica;1354.00;160.00;1194.00;11.80;88.20;1533.00;128.00;1405.00;8.30;91.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3132;1109;Municipio/TIOC;Santa Cruz;Sara;Colpa Bélgica;Urbana;1051.00;141.00;910.00;13.40;86.60;1224.00;112.00;1112.00;9.20;90.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3133;1110;Municipio/TIOC;Santa Cruz;Sara;Colpa Bélgica;Rural;303.00;19.00;284.00;6.30;93.70;309.00;16.00;293.00;5.20;94.80
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3134;1111;Provincia;Santa Cruz;Cordillera;;Cordillera;25882.00;1390.00;24492.00;5.40;94.60;34985.00;1794.00;33191.00;5.10;94.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3135;1112;Provincia;Santa Cruz;Cordillera;;Urbana;10425.00;819.00;9606.00;7.90;92.10;12872.00;918.00;11954.00;7.10;92.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3136;1113;Provincia;Santa Cruz;Cordillera;;Rural;15457.00;571.00;14886.00;3.70;96.30;22113.00;876.00;21237.00;4.00;96.00
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3137;1114;Municipio/TIOC;Santa Cruz;Cordillera;Lagunillas;Lagunillas;1071.00;61.00;1010.00;5.70;94.30;1569.00;95.00;1474.00;6.10;93.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3138;1115;Municipio/TIOC;Santa Cruz;Cordillera;Lagunillas;Urbana;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3139;1116;Municipio/TIOC;Santa Cruz;Cordillera;Lagunillas;Rural;1071.00;61.00;1010.00;5.70;94.30;1569.00;95.00;1474.00;6.10;93.90
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3140;1117;Municipio/TIOC;Santa Cruz;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Charagua (Autonomía Guaraní Charagua Iyambae);6289.00;152.00;6137.00;2.40;97.60;9548.00;314.00;9234.00;3.30;96.70
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES Y DECLARACIÓN DE EMIGRANTES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITOTIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3141;1118;Municipio/TIOC;Santa Cruz;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Urbana;742.00;26.00;716.00;3.50;96.50;1504.00;77.00;1427.00;5.10;94.90
